model,id,one_hop_a,one_hop_b,two_hop_cot,two_hop_no_cot,two_hop_no_cot_baseline1,two_hop_no_cot_baseline2,two_hop_with_facts_in_context,both_1hops_correct,two_hop_also_correct,two_hop_also_correct_corrected
claude-3-opus-20240229,54499,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,54621,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,54663,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,54669,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,54681,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,54706,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0,0
claude-3-opus-20240229,54711,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,54723,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,54815,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0,0
claude-3-opus-20240229,54884,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0,0,0
claude-3-opus-20240229,54955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
claude-3-opus-20240229,54991,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,54998,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,55092,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,55111,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,55119,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,55168,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,55255,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
claude-3-opus-20240229,55258,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0,0
claude-3-opus-20240229,55275,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,55305,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
claude-3-opus-20240229,55315,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,55380,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
claude-3-opus-20240229,55388,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,55392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
claude-3-opus-20240229,55398,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,55541,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,55684,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,55688,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,55738,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,55763,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,55904,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,56016,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,56033,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,56048,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,56149,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,56153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
claude-3-opus-20240229,56228,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,56234,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
claude-3-opus-20240229,56401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
claude-3-opus-20240229,56432,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,0,0
claude-3-opus-20240229,56582,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,56818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
claude-3-opus-20240229,56861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
claude-3-opus-20240229,56945,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,56991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
claude-3-opus-20240229,57013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
claude-3-opus-20240229,57067,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
claude-3-opus-20240229,57118,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,57134,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,57275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
claude-3-opus-20240229,57292,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,57304,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,57411,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0,0
claude-3-opus-20240229,57455,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0
claude-3-opus-20240229,57459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
claude-3-opus-20240229,57488,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,57513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
claude-3-opus-20240229,57723,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,57767,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,0,0
claude-3-opus-20240229,57829,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
claude-3-opus-20240229,57961,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,58041,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,0,0
claude-3-opus-20240229,58045,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
claude-3-opus-20240229,58167,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1,1,0
claude-3-opus-20240229,58214,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0,0,0
claude-3-opus-20240229,58324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
claude-3-opus-20240229,58396,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,58431,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0
claude-3-opus-20240229,58454,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,58488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
claude-3-opus-20240229,58503,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,58509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
claude-3-opus-20240229,58519,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,58523,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,58557,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,58569,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,58599,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,58655,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,58681,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,58683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
claude-3-opus-20240229,58702,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,58703,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,58770,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
claude-3-opus-20240229,58773,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,58813,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,58831,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0
claude-3-opus-20240229,58884,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
claude-3-opus-20240229,58920,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0
claude-3-opus-20240229,58988,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
claude-3-opus-20240229,59125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
claude-3-opus-20240229,59140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
claude-3-opus-20240229,59219,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,59222,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,59236,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,59251,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,59256,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
claude-3-opus-20240229,59316,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,59325,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0,0
claude-3-opus-20240229,59331,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
claude-3-opus-20240229,59353,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
claude-3-opus-20240229,59397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
claude-3-opus-20240229,59401,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,59499,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0,0,0
claude-3-opus-20240229,59573,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0,0
claude-3-opus-20240229,59625,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,59627,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,59715,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
claude-3-opus-20240229,59733,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,59760,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
claude-3-opus-20240229,59768,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0
claude-3-opus-20240229,59949,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,59981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
claude-3-opus-20240229,59991,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,60031,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
claude-3-opus-20240229,60094,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,60185,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,60191,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,60213,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
claude-3-opus-20240229,60261,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,60366,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,60462,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,60482,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0,0
claude-3-opus-20240229,60529,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,60543,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,60555,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
claude-3-opus-20240229,60599,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,60629,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,60663,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
claude-3-opus-20240229,60665,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,60725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
claude-3-opus-20240229,60801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
claude-3-opus-20240229,60836,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,60837,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,60841,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,60942,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,60950,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,61002,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,61110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
claude-3-opus-20240229,61250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
claude-3-opus-20240229,61275,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,61279,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,61338,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,61416,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0
claude-3-opus-20240229,61440,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,61565,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0
claude-3-opus-20240229,61585,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,61627,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,61662,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,61695,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,61729,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
claude-3-opus-20240229,61747,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
claude-3-opus-20240229,61784,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,61787,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,61788,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,61855,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0,0
claude-3-opus-20240229,61858,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,61987,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,62045,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,62047,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,62102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
claude-3-opus-20240229,62119,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0
claude-3-opus-20240229,62167,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,62170,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,62203,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,62312,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,62391,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,62424,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,62569,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,62793,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,62837,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0,0,0
claude-3-opus-20240229,62923,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0,0
claude-3-opus-20240229,63019,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0
claude-3-opus-20240229,63191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
claude-3-opus-20240229,63202,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
claude-3-opus-20240229,63225,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,63617,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,63623,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,63691,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
claude-3-opus-20240229,63731,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,63750,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,63753,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,63805,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,63892,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1,1,0
claude-3-opus-20240229,63904,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,63940,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
claude-3-opus-20240229,63947,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,63974,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,63997,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1,0,0
claude-3-opus-20240229,64059,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0,0
claude-3-opus-20240229,64107,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,64183,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
claude-3-opus-20240229,64271,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
claude-3-opus-20240229,64272,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
claude-3-opus-20240229,64282,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
claude-3-opus-20240229,64417,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
claude-3-opus-20240229,64430,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0,0
claude-3-opus-20240229,64499,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0
claude-3-opus-20240229,64569,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,64718,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,64753,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,64826,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,64901,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
claude-3-opus-20240229,64923,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,64949,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,64956,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,65099,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,65147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
claude-3-opus-20240229,65153,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,65176,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,65267,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
claude-3-opus-20240229,65350,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,65365,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0
claude-3-opus-20240229,65607,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,65694,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0,0
claude-3-opus-20240229,65824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
claude-3-opus-20240229,65925,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,65977,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,66052,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,66169,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0
claude-3-opus-20240229,66212,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0
claude-3-opus-20240229,66217,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,66229,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,66403,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
claude-3-opus-20240229,66464,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,66501,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,66504,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,66561,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0,0
claude-3-opus-20240229,66568,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,66665,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,66737,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,66956,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,66966,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
claude-3-opus-20240229,66971,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,67079,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
claude-3-opus-20240229,67100,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
claude-3-opus-20240229,67108,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,67156,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,67174,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,67217,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,67305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
claude-3-opus-20240229,67401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
claude-3-opus-20240229,67466,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,67467,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,67510,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0,0
claude-3-opus-20240229,67555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
claude-3-opus-20240229,67576,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,67580,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,67600,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,67619,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,67645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
claude-3-opus-20240229,67727,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0,0,0
claude-3-opus-20240229,67834,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
claude-3-opus-20240229,67908,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,68079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
claude-3-opus-20240229,68089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
claude-3-opus-20240229,68102,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,68121,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,68123,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,68137,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,68146,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,68195,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,68269,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,0,0
claude-3-opus-20240229,68319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
claude-3-opus-20240229,68340,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,68368,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,68416,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,68535,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,68536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
claude-3-opus-20240229,68621,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
claude-3-opus-20240229,68636,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,68725,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,68750,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,68759,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,68787,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,68914,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,68967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
claude-3-opus-20240229,68979,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,68985,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,69046,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
claude-3-opus-20240229,69063,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-opus-20240229,69112,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0,0
claude-3-opus-20240229,69122,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
