model,id,one_hop_a,one_hop_b,two_hop_cot,two_hop_no_cot,two_hop_no_cot_baseline1,two_hop_no_cot_baseline2,two_hop_with_facts_in_context,both_1hops_correct,two_hop_also_correct,two_hop_also_correct_corrected
gpt-4.1-mini-2025-04-14,38523,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,38524,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,38587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
gpt-4.1-mini-2025-04-14,38644,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0
gpt-4.1-mini-2025-04-14,38773,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,38809,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,38944,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
gpt-4.1-mini-2025-04-14,38976,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0
gpt-4.1-mini-2025-04-14,38998,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4.1-mini-2025-04-14,39001,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,39029,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,39095,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,39189,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1,1,0
gpt-4.1-mini-2025-04-14,39216,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,39237,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,39307,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,39481,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,39512,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,39657,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,39693,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,39790,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
gpt-4.1-mini-2025-04-14,39817,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0
gpt-4.1-mini-2025-04-14,39953,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1,0,0
gpt-4.1-mini-2025-04-14,39998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0
gpt-4.1-mini-2025-04-14,40058,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,40061,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0
gpt-4.1-mini-2025-04-14,40082,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,40097,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4.1-mini-2025-04-14,40330,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,40444,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,40539,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4.1-mini-2025-04-14,40582,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,40698,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,40725,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,40760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
gpt-4.1-mini-2025-04-14,40834,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,40836,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,40841,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,41025,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4.1-mini-2025-04-14,41059,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,41061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
gpt-4.1-mini-2025-04-14,41188,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,41194,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,41227,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,41233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
gpt-4.1-mini-2025-04-14,41274,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,41302,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,41305,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0
gpt-4.1-mini-2025-04-14,41322,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0
gpt-4.1-mini-2025-04-14,41364,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1,0,0
gpt-4.1-mini-2025-04-14,41381,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1,0
gpt-4.1-mini-2025-04-14,41433,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,41470,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,41530,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,41544,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,41647,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,41707,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,41878,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,41909,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
gpt-4.1-mini-2025-04-14,41969,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0
gpt-4.1-mini-2025-04-14,42033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
gpt-4.1-mini-2025-04-14,42057,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,42071,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,42082,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,42153,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,42185,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
gpt-4.1-mini-2025-04-14,42229,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
gpt-4.1-mini-2025-04-14,42233,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,42237,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
gpt-4.1-mini-2025-04-14,42365,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
gpt-4.1-mini-2025-04-14,42409,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,42561,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,42662,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,42669,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,42725,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4.1-mini-2025-04-14,42764,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
gpt-4.1-mini-2025-04-14,42887,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,43010,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,43020,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,43026,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,43027,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,43072,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,43089,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,43245,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,43259,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,43266,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,43326,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,43343,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,43350,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,43401,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,43612,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,43654,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,43780,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,43824,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
gpt-4.1-mini-2025-04-14,43859,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4.1-mini-2025-04-14,43883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
gpt-4.1-mini-2025-04-14,43986,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,44029,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,44103,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,44145,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
gpt-4.1-mini-2025-04-14,44149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
gpt-4.1-mini-2025-04-14,44179,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,44214,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,44251,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,44276,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,44333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0
gpt-4.1-mini-2025-04-14,44373,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
gpt-4.1-mini-2025-04-14,44397,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0
gpt-4.1-mini-2025-04-14,44415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
gpt-4.1-mini-2025-04-14,44580,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0,0
gpt-4.1-mini-2025-04-14,44603,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,44652,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,44687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
gpt-4.1-mini-2025-04-14,44735,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,44772,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,44819,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,44821,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,44835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
gpt-4.1-mini-2025-04-14,44903,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1,1,0
gpt-4.1-mini-2025-04-14,44909,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
gpt-4.1-mini-2025-04-14,44961,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,45080,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,45146,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,45187,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,45350,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,45422,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,0,0
gpt-4.1-mini-2025-04-14,45423,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,45439,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0
gpt-4.1-mini-2025-04-14,45444,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,45459,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,45477,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,45481,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,45504,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
gpt-4.1-mini-2025-04-14,45600,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,45818,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,45881,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0
gpt-4.1-mini-2025-04-14,45914,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1,1,0
gpt-4.1-mini-2025-04-14,45952,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,45966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
gpt-4.1-mini-2025-04-14,46011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
gpt-4.1-mini-2025-04-14,46050,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,46177,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,46231,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0
gpt-4.1-mini-2025-04-14,46257,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
gpt-4.1-mini-2025-04-14,46281,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,46443,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1,0,0
gpt-4.1-mini-2025-04-14,46524,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,46541,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,46548,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,46554,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,46593,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,46648,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0
gpt-4.1-mini-2025-04-14,46740,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
gpt-4.1-mini-2025-04-14,46774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
gpt-4.1-mini-2025-04-14,46889,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1,1,0
gpt-4.1-mini-2025-04-14,46917,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,46927,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,47010,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,47015,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,47038,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,47046,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,47072,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,47075,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,47079,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,47110,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1,1,0
gpt-4.1-mini-2025-04-14,47116,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1,1,0
gpt-4.1-mini-2025-04-14,47120,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1,1,0
gpt-4.1-mini-2025-04-14,47185,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
gpt-4.1-mini-2025-04-14,47245,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0
gpt-4.1-mini-2025-04-14,47406,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
gpt-4.1-mini-2025-04-14,47569,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,47604,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,47628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
gpt-4.1-mini-2025-04-14,47636,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
gpt-4.1-mini-2025-04-14,47682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
gpt-4.1-mini-2025-04-14,47766,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
gpt-4.1-mini-2025-04-14,47790,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,47886,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4.1-mini-2025-04-14,47895,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0
gpt-4.1-mini-2025-04-14,47903,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0
gpt-4.1-mini-2025-04-14,48029,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,48031,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,48055,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,48129,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4.1-mini-2025-04-14,48138,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,48220,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0
gpt-4.1-mini-2025-04-14,48224,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0
gpt-4.1-mini-2025-04-14,48326,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,48368,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,48381,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1,1,0
gpt-4.1-mini-2025-04-14,48443,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,48504,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,48616,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,48707,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,48721,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4.1-mini-2025-04-14,48753,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4.1-mini-2025-04-14,48830,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,48862,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4.1-mini-2025-04-14,48924,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,48928,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,48939,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4.1-mini-2025-04-14,48985,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,49099,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,49103,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0
gpt-4.1-mini-2025-04-14,49175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
gpt-4.1-mini-2025-04-14,49189,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,49456,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4.1-mini-2025-04-14,49460,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,49538,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,49635,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,49669,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,49678,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,49743,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1,1,0
gpt-4.1-mini-2025-04-14,49777,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,49837,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,49868,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1,1,0
gpt-4.1-mini-2025-04-14,49950,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,49989,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1,1,0
gpt-4.1-mini-2025-04-14,49996,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
gpt-4.1-mini-2025-04-14,50093,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,50121,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,50153,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,50189,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0
gpt-4.1-mini-2025-04-14,50215,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,50309,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,50318,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1,1,0
gpt-4.1-mini-2025-04-14,50477,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,50507,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1,1,0
gpt-4.1-mini-2025-04-14,50555,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
gpt-4.1-mini-2025-04-14,50625,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,50734,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1,1,0
gpt-4.1-mini-2025-04-14,50824,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0,0
gpt-4.1-mini-2025-04-14,50843,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,50848,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0,0
gpt-4.1-mini-2025-04-14,50870,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1,1,0
gpt-4.1-mini-2025-04-14,50946,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,51017,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,51051,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,51116,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1,0,0
gpt-4.1-mini-2025-04-14,51137,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,51148,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1,1,0
gpt-4.1-mini-2025-04-14,51237,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,51247,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4.1-mini-2025-04-14,51278,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1,1,0
gpt-4.1-mini-2025-04-14,51373,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,51482,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,51497,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,51506,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,51542,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,51604,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4.1-mini-2025-04-14,51614,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4.1-mini-2025-04-14,51808,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0,0
